cid,text,time,author,channel,votes,photo,heart,video_id
UgiZb41Q12BM9XgCoAEC,best youtube video i have ever seen ever,قبل 6 سنوات,whozthisguy,UC7s5z_07GC27ujALQlVkkhw,12,,False,NyUYA9O9utU
UgzW9lbEFWpj2heDglB4AaABAg,Waste of time,قبل سنتين,Shrinjoy Saha,UCMFOEwcQStbS8xvhoLPPMyw,0,,False,LKy5YaDwwJQ
UgxLbq8ayo13gEyZ1BV4AaABAg,"Յախք ,յախք ,յախք փուֆ ,փուֆ հոտը հեռբից փչում է",قبل سنة واحدة,Juli,UCZahcMEb6dae1gKAry79G-g,0,,False,0urWPdnORxg
UgwoTs2-XXuRted3NNZ4AaABAg,"إتقو فراسة المؤمن ياأغبى خلق الله  ههههههههههه
",قبل 8 سنوات,kiyouma najdi,UCt2TJogE6d-0j6qRJSZL7zg,0,,False,Qoggz6ECY6A
UgzSzEtLRrBMKUFp2Qh4AaABAg,"Dziękuję :) jak zawsze konkretnie :) niektóre rzeczy planuje sobie już w marcu i na kwiecień się pokazało, niesamowite ;) pozdrawiam",قبل 4 سنوات,Kasia Kasia Kasia,UCafg1la_XlA7pl4Iu7oLN0w,0,,True,RccKVOjGfFM
UgxAS7atjODoMT9UJr94AaABAg,I remember doing somthing like that  in school it was boring,قبل 12 سنة,FrumDuskTillDawn,UCob5poRc9tjP_niOYo5qQlA,0,,False,b9HD9fiwong
UgjnpbUp6DZPf3gCoAEC,"この写真ほんまに流星なの？ 
この人はなにが言いたいんだろう
私は流星今でも大好きやし今もジャニーズWEST普通に人気やね",قبل 5 سنوات,なにふぁむ,UCYgRYfEUz0H2ZXvPlz7Aulw,3,,False,h6uWQQbXtY4
Ugy6F9Px-85mG42JXTt4AaABAg,les vices de poutins,قبل 10 سنوات,misterpince,UCTuXSXBExbO5MhsSbrdq-ag,0,,False,9tw3omMlW-Q
UgjO1Kez4Wej43gCoAEC,Co za ciul ...,قبل 8 سنوات,Out_,UCCqUtsEgRIf9TQizgNFteyA,0,,False,0tiJjpOt_BY
UgjPMNQ-a_ed83gCoAEC,А где продолжение видео? Или что-то пошло не по плану?),قبل 7 سنوات,ДмитриЙ,UCjHWHGqOPoEQutU9aOVkIFw,0,,False,ElDfNWz5mdA
UgwOtHt8AVJUMNvjXXR4AaABAg,UNDI Pakatan Harapan,قبل 3 سنوات,DAP DAP,UCkN_Ncmg2ipbsoPtsHwpluw,1,,False,Dt7vAv5hDDo
UgwM1e45V7d22IeIBUx4AaABAg,"この3つどもえで、一番遅いのはトヨタのノアだから面白い。この事実が記事に書かれないから、ビデオ作った奴がバカにされるんだけどね。
日本人は既にトヨタ方式のハイブリッドが良いなんて言う輩はほとんどいないんだけどね。
えーー、トヨタのハイブリッドに乗ってるのーー、よく乗っていられるねって感じだろ。事実、トヨタのハイブリッドから同じハイブリッドに乗り換える奴は殆どいないからね。
理由は、アクセルの動作に反応が遅く、プリウスなどは軽NAと同だから、こんな車に乗ってられるかよ、となる分けね。
この解説者は同じシステムがノアで、136馬力が維持できるからこちらが良いって言いたいんだろ。
LFAが560馬力と書かれていても、実際はたった430馬力しか出せないのと同じで、ノア99馬力のエンジンだと、実際の出力は僅か60馬力程度しかないんだって知ってるよね。
ホラ軽NAと同等、いや、軽以下に成り下がっただろ。
この程度の車が本当に良いかね?

だから、NoGood しか押されない。

こういう奴等が日本人に対しトヨタの売上に悪影響だって気づかないのも、頭がどうなっているんだかね。
要はヘイトメディアの偏向報道と同じだろ。
野党同等の嘘宣伝をしてしる訳よ。　まあ、トヨタを貶めたいなら分かるがね。",قبل 3 سنوات,TV50dai-papa,UCNJHeyQ8XFgur1DjR6_2X8A,0,,False,ZpixcEkLGHw
UgxaapF8oM4isJhiI594AaABAg,i love your hat!,قبل 10 سنوات,MyT01,UCHWFKykV78YZwaUe3gAU9sQ,0,,False,omTgF0kdizY
UgyaLILILCQ-WLW3D_l4AaABAg,"2018年8月26日巨人vs阪神 東京ドーム
8回表 澤村大炎上 阪神一挙5得点で逆転
巨人8-9阪神で勝利





澤村サンキュー",قبل 3 سنوات,れんさい虎,UCGMW-KukAoa1hOGdYIJ_3bg,9,,False,a0CsrhWWfLY
UgzSKWOkJc9wmSnMDAR4AaABAg,Arrêté de nous faire chier avec le climat...,قبل 3 سنوات,Daniel Martin,UCPiMpjmalL_pLHVdYHu4NNQ,0,,False,EwevDLtfz8g
Ugipeh4vxIbbKXgCoAEC,中华民国都 不敢喊   鄙视这群家伙。。。,قبل 4 سنوات,北巷,UCMKheHFoM5AMdvc5rEVGCHw,0,,False,D0LlPo-Hq_Q
Ugj1rtgG5yDsEngCoAEC,t'es aller au concert a Nice !! si oui moi aussi je suis aller et si je pense qu'il  Est pareil et oui c'est  trop bien c'est  reprise,قبل 4 سنوات,lea lincker,UCyNtQfuqwkkhcnQ5KWYp5Yg,0,,False,Z8Ov_zIrC_k
UgiVZ_t00LNAAXgCoAEC,hahha,قبل 5 سنوات,TechNeil,UC8Ckoe9VaZ65fiWM7gd0tvg,1,,False,NhSp_fQ9kNE
UgjJjlihpgvxsHgCoAEC,Yeah! Buses?! More like Bitches!!XD,قبل 6 سنوات,Viewing Channel,UCqVs1oxw5s1CS46oQsgah5Q,1,,False,tyri9-5FB40
UghWIIlKC54xyHgCoAEC,"Uyyyyyyy..... Eso es una amenaza firme y contundente, el tono y la forma lo dice todo, está tramando con sus narco secuaces como aferrarse más al poder",قبل 5 سنوات,D. Garcia,UCUk50sKXgYGBTu80k8WZBag,3,,False,xKBVFF23SCA
Uggw_pmQSkRU0ngCoAEC,"Пока гром не грянет, Кокорин не перекрестится.

Большие деньги развращают эту молодежь. Им надо брать пример с таких как Криштиану Роналду, Месси, Бэйл. Мужики мульти миллионеры, медийные личности, благотворители и меценаты. Несмотря на кучу регалий, наград, золотых мячей и бутс, эти профессионалы живут на тренировках и любят свою профессию, перфекционизм здоровый есть. Казалось бы, да забейте уже на футбол, отдыхайте себе и отбывайте номер. Но у них есть яйца, чувство собственного достоинства и голод к победам и наградам не проходит. А Вся наша сборная, это вчерашние мальчики из грязи в князи, которые дорвались до больших денег и не знают для чего они живут и зачем они заняли чужое место в сборной страны. Нужно пускать в команду голодных до побед ребят, со средними зп.",قبل 5 سنوات,AК K,UC3bSXD4jYwUTpy_GMqI0HhA,39,,False,2lbS7eJiFk0
Ugi5y0TrPuS3nngCoAEC,good joke ne,قبل 5 سنوات,Dhan Raj,UC-soW7PYraUW1KGNtKijAOg,0,,False,1jcRCojaFng
Ugg7fWGWznzdMngCoAEC,Классная реклама :3,قبل 8 سنوات,Dmitry Fedortsov,UCT5lSGSYPfSgDK7w9BQOY6A,0,,False,2hdPQwl9WMU
Ugz4BV7wmbX3oKM93Y94AaABAg,"Koliko je Slobodan na pocetku bio kulturan, tih, povucen, nasmijan i vedar, a sad stalno nervozan, psuje, pljuje, svadja se, urinira po dvoristu... S kim si takav si.",قبل 4 سنوات,No Name,UCMxi31WNttR219nxpt-Jxzg,250,,False,6UeZ0hnObLI
UgxRlho_3CDa51elIvZ4AaABAg.8ah2OE4RXIN8ai4A8GYrDg,Make sure to watch my latest video,قبل 4 سنوات,M.R.H Channel,UCs02nKwfa-3mUzc94Rfaq9A,0,,False,Upu0kzkJUHU
UgxuN-2gu8rTHiS1inV4AaABAg,Hes on helium.,قبل 3 سنوات,Jen Son,UCP-7xXBO1N5wml2Z6Fw6kNQ,0,,False,ykQdCoWASjI
UgylBACwP_TM0r9yjHB4AaABAg,an emotional dialogue beyond words about relationships and ideas - bitterness and love,قبل 14 سنة,Wizard Keen,UCaBUn1E86ey7XjyvA4l7a_Q,0,,False,5GdLyN4WAWM
Ugx3SQh2nwkWWCRgPQN4AaABAg,"is it worth me getting as far in dt as i can WITHOUT 53 thief, thern training and going for the last diamond, or should i do it all in 1 go. im currently 44 thief yet to start dt",قبل 14 سنة,yokle15,UC8L12HCzOkoqiXp4BU2CkJQ,0,,False,742PE-chDyw
UgzaAfNaaGvOOejcDbZ4AaABAg,"Your biggest mistake is assuming that there is a strong selection process killing off old technology, rather than there just being one for the application of it.",قبل 4 سنوات (تم تعديله),Malchir,UC_5jg66CX9VwcN8qzRsdPIg,0,,False,3BHW4FcAwtw
UgwTUdR6fNhbAV4yTrR4AaABAg.8Qf2SrtF1pE8QjJrTJNiZt,とも キッズは制裁を加える! それがどうかしました？,قبل 5 سنوات,Liz Channel.,UCt7HqFoU5j8QbWUuqJgqCHQ,0,,False,b2IV1tz2Uqk
Ugzi-WcNG0xnTxqmeBB4AaABAg,そういうのは他人に見せるものでは無いような,قبل 3 سنوات,富澤たけし,UCncXSPjQDS4vfDmCCTLEplw,1,,True,YkflqMXIT9g
UgyLcjyZxcjykods4W14AaABAg,"Qardaş, istədim sənə qulaq asam amma komentlərdə gördüm ki hamı səni söyür.Dərhal gözümdən düşdün",قبل 4 سنوات,Xəzri Küləyi,UCNQS_Hwrkr0ROltuSP92wbw,2,,False,P5Za3sZ7adQ
UgzuGCg1TKouqVXxVyd4AaABAg,جني يقول لا لا لا يطلع 😭😭🤣🤣,قبل 4 أشهر,sad .,UCTGZnu9IA8J9XBQEvdScV4w,1,,False,X5u2dK7Q048
UgjUvubJEH_DY3gCoAEC,"To quantify the previous comments, I'm not sure that you've accounted for the different physics at play in exploding a boiler that size. You'd have shearing forces, plus a huge downward thrust which would effectively fold the locomotive around the centre of the blast. In any case, you sure wouldn't end up still on the same track, no way...",قبل 7 سنوات,Paul Minard,UCx9KuiRmn-2qu9eoeWIkOvw,1,,False,Tm5WbB-g4vY
Ugjj6TwofXcz0XgCoAEC,"Перенюхал яйца, передоз очередной.",قبل 7 سنوات,Михаил Моисеев,UCNXjNwSVKcOFPNFKOlnP7ng,22,,False,Q02WUDmBDwQ
Ugz4lQ_fxAXTmt_ZwfZ4AaABAg,"los americanos dicen TERRIFIC cuando dicen que es muy bueno
¿no puede ser que a lo mejor tú podrías estudiar un poquito más y atender en clase? vamos, digo yo",قبل 10 سنوات,José Luis Usero Vílchez,UCf0CyDODdznOHOAZopestWw,0,,False,w4a6B_HPj3o
UgyfQuZl-H2h8R4DAvB4AaABAg,lol they were on aim,قبل 12 سنة,Glen Flowers,UCx6i_sSWu2umH2zntQfQB8w,0,,False,COSyJn0qHSY
UgzRidTUvKEkI8Zc5_94AaABAg,こ、これはただのアパートの廊下だ((((；ﾟДﾟ)))),قبل 9 سنوات,munamu7,UC1qt8NWPsQckjbCV1l0xurA,0,,False,1rK1XNlIIyA
UgwBt2wfmjitiZe2Rml4AaABAg,"такие смешные шлепки... толчкам место в толчке. реконс - единственное,что можно назвать боем.",قبل 12 سنة,CMblCJI,UCpQwCk9LdKPMv5E8Dy1MeQQ,0,,False,wfI46Ueo8I0
UgwTCX76VxU0tPhjU8F4AaABAg,mmmmmmm,قبل سنة واحدة,SnoozingSteven,UC2kbXA6KI_uHz7w0PoG03mQ,0,,False,TYcE41Qt2K0
UgiRO1Yl8tF2WXgCoAEC,"Чувак, боюсь тебя огорчить, но у тебя всего 10 ПОДПИСЧИКОВ!!!, ты нихера не успешный блоггер, ты подружка Симонеллы, а Толян, мудачилло это правда",قبل 6 سنوات,Georgiy Jackson,UCU9nIW3nuiu_zdYhq5TGDSg,0,,False,8ZWxJef3T2w
UgwqsSnXlLOCGEg7LgJ4AaABAg,"Сиси лишила Сисю Ириша
От этого Сиси поехала крыша.",قبل 4 سنوات,Expert Light,UCs4ISobFRIfj-8IeJylwYPg,5,,False,Tf1nBXYWI6s
UgzGjGzn7omBhPF2zMx4AaABAg,"記得在去年的901附近開始，旺中集團為了保護記者，所以一些敏感新聞都不列名
「這是官方說法」
另外，這記者也有可能是受到上面壓力，不爽所以來反串一下
或許已經談好跳槽價碼了XD
",قبل 9 سنوات,Hue Eric,UCiBXXZ4ISn8Iv-XpRz7jJWg,0,,False,IDEcWHsE_Qg
UgiljOR9v89awHgCoAEC,Страна победителей!,قبل 7 سنوات,11DAMN11,UCof8ZNfa2nV4eUE-8uySraw,2,,False,RxtU9UPSzYs
UgxgQRLNsIwgVIZKip14AaABAg,"這才是真的“謙卑 謙卑 再謙卑呀～“
反觀對手的氣度……輸好大~",قبل 3 سنوات,華仔,UCl2MQAuembE2otoU8-9_0Kg,1,,False,gXR2piKyDiw
UgxDzXUCaiF2rYAsX914AaABAg,"del asco 
",قبل 9 سنوات,Giovanni RA S.C.,UC3pyU2vipWhbfvR-BG_oBRA,0,,False,tVNXtcQpuj0
Ugz-c9mgJk3QDOW-S5d4AaABAg,Qoca kaftar sanda alnindan almalisan 🔫,قبل 3 سنوات,n aa,UCIXEFDFiR5v-aHn1v-PuyvQ,21,,False,5lJOaWRw7tY
UgzPP_WWD0wZkyF540x4AaABAg,@whiplashu83 haddent? ,قبل 11 سنة,Noxicuz Tekno,UCEJi1at79qH3M8f_katjJxw,0,,False,jW7bza4_pdA
Ugh7Y1VLJmUWoXgCoAEC,I can't take you seriously when your name is global warming skeptic,قبل 4 سنوات,Keelan G,UCFDYc9yXTCT1fyABxSdHZdw,25,,False,qlGgnTCR0to
Ugzn8u_YmrdKbKJ8UlN4AaABAg,"ตัดต่อไปก็ไม่สู้ของแท้หรอกจ่ะ
#MARKBAM❤",قبل 3 سنوات,ไอ้งั่ง แถวบ้าน,UCAoLRikaiT5orG0928HOGfQ,4,,False,5sgig-PEwDI
UghAZZt9s6dfk3gCoAEC,Adoctrinamiento??????,قبل 5 سنوات,Francisco Cascardo,UC0uJG7SBDvN1xPgwHCEVpSg,0,,False,uxgY9E2czWY
Ugzc4v05rU2ZcvnIYzl4AaABAg,"Account suspended! A bridge to nowhere brought to you by ""Radar Detector Guy""",قبل 3 سنوات,August Barone,UC18ZezxvguDkamTtFSH_EWA,1,,False,BihzMJSnVt8
UgiBKxg2TxCCTngCoAEC,"Накатил соточку, для  вдохновения.",قبل 5 سنوات,dim200170,UCbsdoXYOsG5osohEVQy70aA,0,,False,RZUQqR6Yz3U
UgzdJg2APZ71XGOTssl4AaABAg,"I dont understand i have this monitor and i use the smart energy saving but i very Confusid To use off setting ,low setting or high setting",قبل 3 سنوات,Meizaito,UCDpKbOWeSoIlib2-iBolkvA,3,,False,S87Dt2SzUkg
Uggjv_4rF0p9-3gCoAEC,"Beautiful designs/ Ideas. They are unusual too resemble Scottish architecture though. That is where you said you were from in another post right? Usually people that are proud of where they are from let native influences seep into their work.
The bedding was an interesting choice looks like printed Morse code a cool yet strange pattern to choose. The reflection off of the cell phone was of a wrist hand with a dark/ black cuffed shirt but the extremity seemed tan and older not normally common for that scale of drawing especially for a young typical Scotsman, too tan. Overall very strange video but good luck with your endeavors ",قبل 7 سنوات,niamh2739,UCvoH3pfw9mAnmIEPL8-lcrg,0,,False,5CHhbz8tIiE
UgwSDjjO-CxnWCSzdot4AaABAg,"i have a reolution of 2560x1440 in my settings but it says 1080p on the box and recommended is 1920x1080 should i go for the higher resolution even if its not recommended
i have lenovo legion 5i btw",قبل 10 أشهر,Bruh in the Bruh with the Bruh,UCJlcFpRo9B7KeAFhUU0jgeg,4,,False,IVCnDZwjipc
Ugj-BBb69zsFi3gCoAEC,sry to say. Devil speak.,قبل 5 سنوات,truno cheah,UCB4IGvXVjowR9v70K2srNUQ,0,,False,TBkOCKDDLmg
UgzGP8KiW09vIixipzp4AaABAg,the ending of this is scarier than when the excorcist pops out,قبل 10 سنوات,Jayce TheDefenderOfTommorow,UCS3UfEzBpGuuuYvZGiXhGiA,0,,False,hPXJTG91UkA
Ugg-03s0J-NuRHgCoAEC,doat atat,قبل 6 سنوات,Obsesie,UCu1aCLz9ReuKbPQA-_95ZEQ,0,,False,iFe88oN5338
Ugyd_KOlxIToNYZrrHp4AaABAg,ça sert à quoi ????,قبل 10 سنوات,cedrom6,UCC8W26Unhu2FzeXvGMaBeUQ,0,,False,sEeJ0288WWk
UgzIMADKhglovtZpF6d4AaABAg,haha Genial prima!  :) ,قبل 10 سنوات,Jaime Fabricio Mejia Mayorga,UCVIC9G1DlcziZlvnOLJzX3w,0,,False,4vS4lFQT_uA
UggzPF0Q71aZG3gCoAEC.8PN1nCn33xi8POKH07UHT7,"Ummm, riiiiggght.",قبل 5 سنوات,jon doe,UCNUiYD_r9SagJQ22kRcadVw,0,,False,uIw6X4Bx8Yw
UggjLtskGzQsuHgCoAEC.852npdwsM328y1EZ0p7vSp,"No se como seran las rojad, pero las verdes vienen marcadas en la parte de atras, puedes saber que carta es sin darla vuelta, por eso daniel madison le puso como nombre a esta ""dealer"" y por eso los cuervos estan muertos, porque es una baraja marcada que trae ventaja al repartidor...",قبل سنتين,sebastian diaz rojas,UCj4MSwOiTXb5eK4mVzfXYIQ,0,,False,E-fu67HdJa4
Ugy0pnKNe_xHj2kDX9d4AaABAg,"are you high?
",قبل 9 سنوات,iamymh128,UCewHthZE4IGb7vRLc-P-URA,0,,False,jFcmaSsWicw
UgyrhGFLTvkD7vSFq-94AaABAg,"Nino, trau Dich! Rede mit uns!",قبل سنتين,Mark Schubert,UCqWE7dZh3QEFVtIiPkE4amA,5,,False,j3if9SVqNjU
UgwLC0kwf2BjIP5Efq54AaABAg,面白すぎて低評価押しちゃった❤,قبل 3 سنوات,チョコラムネ,UCZOOULEhFeAsmCUiXpsn2AQ,0,,False,2ApeYVMaD_0
UgyCsH_o3jbT7HXlRGJ4AaABAg.8cyaosCWCeg8d-PvVFK-1p,"안녕하세요^^ 발품중고차입니다!

차량 계약 전 전체적인 차량 상태를 꼼꼼하게 점검 후 안내를 드리고 진행을 도와드리고 있으시고요!

미리 차량에 사진 또는 영상통화, 동영상 촬영등으로
정확하게 안내를 드린 후 진행을 하고 있습니다^^",قبل 4 سنوات,발품중고차,UCMZepNHMVlcpISm9RqnG4XQ,0,,False,CKzJMx7EGaQ
UgxD-xC91SHVwFUJaAB4AaABAg,Tare,قبل 4 سنوات,niciunul nu,UCNugl-Hb3vGZxFyYxijyZ4w,0,,False,kfeKHf21-ZI
UgzriHc3eZ6EK_C7DRx4AaABAg,WTF!!!,قبل 15 سنة,Carlos Torres,UC5ZuuVBjbK9NYQ9W2OpqJqQ,0,,False,C78Dc1IR7NM
Ugx9Q_DD2veZhvM9WFt4AaABAg,Did she give her reaction on how to address the death of Usama Bin Laden?,قبل 3 سنوات,Jeff Chang,UCT11oBnijJNE2nscER2T_vw,2,,False,F_W6mbshNkI
Ugytru1QH3SpcQQRzfd4AaABAg,Lo mas retrógrado de las instituciones públicas IAFA. No tienen ni siquiera datos fehacientes sobre la legalización 🙄,قبل سنة واحدة,ANDREA CECILIANO,UCzBMIPsIOiYsQoGAOQgSiPg,0,,False,pRAdhic79_4
UgwUdIepPCfosVTghZV4AaABAg,2倍速だと暴走なのか普通なのかわかりません・・,قبل 11 سنة,koby,UCKyd4w5kFpMh30O1t8vHBxA,0,,False,noo1Li_jzRU
UgwYZvU3_biwdzGK7-N4AaABAg,"相手が詐欺を認めたにも関わらず、詐欺の証拠だけが残ったから、居留守使ったりなどして逃げてるわけか。
逃げてる時点で認めてんだけどなwww",قبل سنة واحدة,アルミかん,UC8z4wvX4cmboQ1JWBfMDLTg,3,,False,W-ITpEBFDYk
UgyonBzVyNBZ0-2aYYt4AaABAg,Бреше картавий і оком не моргне.,قبل 4 سنوات,Ирина Бунакова,UCtyXkzMHvSgOfg5oysjsa9g,0,,False,42O_sUaZjw8
Ugj_aBXwZAYBpngCoAEC,السيسي مش ادر يديك ,قبل 7 سنوات,Falcon200001,UCxA9OsaEbXv3vxPxv5CUqqg,0,,False,EBd-G7Sdzug
Uggp2CcZ4sK4ungCoAEC,yea a dark screen. waste of time,قبل 4 سنوات,Scott Somerville,UCXsUhF31k5jjbkFR3uaFhjQ,3,,False,75c_VSc9UdA
UgzerkaNAQ6ufo-SoBV4AaABAg,"ПЕТРОСИКН ККБИ ТУЛЕКИЦА У ЕС ВЕРЧЕРС ЦАХВЕЛА РОБИКИН, ГАХАПАРОВ ТУЛА ЕС ПЕТРОСИК, ЦАХВАЦ ШНИК. ..",قبل 3 سنوات,Aram Ada,UCIMm46dHZf7RnrtcoDucXMQ,0,,False,rOktOLWKXcM
Uggt0Tns71vuNXgCoAEC,lol cool l ami Première wllah :-) ok c est chouette de aimé les chouettes :-) ,قبل 7 سنوات,Gérard Du Réve,UCODwqMzmXOOxdjsC4CSOCFw,4,,False,rNOCtlAwN8M
Ugh1374CQ5XNJHgCoAEC,Schaf* :P,قبل 4 سنوات,Ruby Bigforce,UCWdI4ARhe-0vrjuiyoh9AyA,0,,False,WeZll15SmAM
UgiTUGghJA0fhXgCoAEC,dagajvi xutjer da imasac visac aseti tyuilebis jera,قبل 5 سنوات,axalcixe axalcixe,UCmGg5NJBuHKX9HnLqIXnCYQ,2,,False,MIqcFh8D-KI
UgxHHYILzDE2PZAWqSB4AaABAg,"È uma pena, o animal é indefeso e inocente!!!!",قبل 10 سنوات,Natanael Rocha,UC11dPQBr-zoQ1Vpw33YGzSw,0,,False,k_j6uTWIJKg
Ugyzpk8Tp7-ZUnt5z5d4AaABAg,pretty sure that instrumental is called wheres wiley?,قبل 12 سنة,Taylor Harford,UCFRtkFbD0k1MiwexdRxoJOg,0,,False,DtfNxbiivX8
Ugx12nzwyN1HIMcN9fd4AaABAg,あぁ〜水素の音,قبل 3 سنوات,おっぱい,UCU8orFkTD8sSIr1XnuEQAiw,0,,False,nQ2PiFqcr4w
UggRdRyFpfeuIHgCoAEC,"Hahahahahahahahahaha.....

Over Percaya Diri Salut Gw,BCL aja Blom Berani Bikin konser karena Dia Bilang Album nya Belum bnyk,...

Nih Orang Bikin Gw Sakit perut ketawa ngakak.


Lucu....lucu....lucu....",قبل 7 سنوات,Aprillia azizah,UCm42V0goRUT4onJk8ynNlvA,4,,False,sN_h5VnQHuA
Ugi-LzLJ8_YAQ3gCoAEC,I appreciate you making this video. I really wanted to see what this combination sounded like before I ordered the Cabinet ,قبل 6 سنوات,Elvil x,UCyPP4TFMJrMcZSr-HrFC-Ng,0,,False,fcfjRWh2CKA
UgyxeLAW9RsI74aJLLZ4AaABAg,又再助選了 笑死 柯p什麼都不用做就有人幫忙助選,قبل 3 سنوات,人類惡,UCVGSJSXk5eAb7u-UOhhxfbg,10,,False,QQN1OkpbFwE
UgxmgAP5dN6iDMgiI2B4AaABAg,この配信の後に逮捕されたのかな？今までよくのうのうと生活できたもんだな,قبل 4 سنوات,竹内健,UCOvdmJHnE6UjFqma8w5S4Fw,2,,False,XqGoxaNU4Jc
UgzPRyovwUKUyWe6tmJ4AaABAg,"Tak jak wspominałem... nie Grodzkiego, a Bęgowskiego... ",قبل 9 سنوات,piwowar87,UCCFyNCCc9O9RyywgVOycFHg,0,,False,_IjTgKR6ilk
Uggjma7SEtEcIHgCoAEC.8ChxKGIFfZm8CohpNbHokf,どっちもおもろいよ！,قبل 5 سنوات,jtmt Auwmj,UC24kaIKmxaMwlsDnVe1WESg,1,,False,g3S6zedNKKM
Ugw19qr4LVgn8JMxCEJ4AaABAg,@isemira2000 　わざわざありがとうございます　訂正しておきます,قبل 11 سنة,RACINGUYA,UCRndM_WUFVqfgZeJvZY3tig,0,,False,UGGqkelUY0o
UgjzMVDuS741qHgCoAEC.88o6zR31Dtk88qrXredj7r,it's kind of embarrassing blowing up every 3 seconds lol,قبل 6 سنوات,Natureguy01,UCeJLCHsY4tXhcrCGJ2QYaKA,1,,False,DMss9K34w6k
UgwPAZCg2YG2QIsgH3x4AaABAg,Kommt hier noch was auf dem Kanal? Habe ihn gerade gefunden und würde mich sehr über neuen Content freuen! :),قبل 3 سنوات (تم تعديله),M. P.,UCcQNOjgbeILXD-TQY9vdF1Q,0,,False,7qul8YvtEoM
Ugw6igQsdKJNCg_hkI14AaABAg,бля башым ооруп кетти мнону угуп ))))),قبل 8 سنوات,brat Kalen,UC2vujZx_QLNzc757f72TzMg,0,,False,0ItxOy0nBB8
UgxSx1iXTNafl0ke8Ih4AaABAg,omg ey meine ohren thx Sony!,قبل 11 سنة,Sunny P,UCu8UAMEUCRkdfHRiZwlqOHA,0,,False,rQBTBJjljlU
UgiU9DsMJpcLsXgCoAEC,Fu!,قبل 5 سنوات,Inside Looking in,UC6kwJhypYByAFpe34jD0n7w,0,,False,BwcwV_POu3s
UgxbkoojoOCNjT7mdpx4AaABAg,haha you can see the frame bow up,قبل 10 سنوات,rebelplayer68,UC9DPG9YtIwTBFObM9R5JOMQ,0,,False,R9AJnPVXOL0
UgisfC8TTfzb5XgCoAEC,Fair play aye the boy decked wi a slap,قبل 4 سنوات,Michael Crook,UCmSuBAhCCGXWqsoD4ETu89Q,0,,False,3EdrwxeX3Rk
UgiqXUFg7QCfqXgCoAEC,"Hi
",قبل 6 سنوات,AlkalineNaOH ACIDICHCl,UCgzX2SDncef99wxWjd3OKDQ,0,,False,XI_2gxQxGR8
UgwPNPlKvgVdm91hQpZ4AaABAg,Leuk bedacht maar de genoemde problemen lijken mij meer het gevolg van een slecht ontwikkeld product of dienst en heeft in mijn optiek niks te maken met een niet zo divers team,قبل 4 سنوات,Corné Heijnen,UCMPIlS05wtjynzBOgIF9ftw,1,,False,tyVQdEa7dTA
UggeIPHCjBykfngCoAEC.8FVQpuxNjRJ8FVVHett8I0,Haha that's an interesting Title. great job on the fc!!,قبل 5 سنوات,Donald Trump420,UCwq3zD3CynhbcaAuPFpKLiw,0,,False,xa7fMMtH1iE
Ugj20lJsB8uIoXgCoAEC,240p and i can't read a goddamn thing.,قبل 6 سنوات,Zefo No,UCNjIy5WQAqyZQ2sYolcoU5Q,0,,False,qWp0pQlsJZc
